,iterations,learning_rate,grow_policy,depth,bagging_temperature,border_count,subsample,min_data_in_leaf,GHI_integral,DHI_integral,DNI,Cloud_mean,Temperature_mean,Wind_speed_mean,Precipitation_intensity_mean,zenith_rad,azimuth_rad,elevation,hour_cos,hour_sin,quarter_hour_cos,quarter_hour_sin,dayofyear_cos,dayofyear_sin,power_lag1,power_lag2,power_lag3,power_lag4,Wind_cos,Wind_sin,MAE_train,MSE_train,IA_train,R2_train,MAE_val,MSE_val,IA_val,R2_val,MAE_test,MSE_test,IA_test,R2_test
277,322.2660332,0.075854746,1.293112548,7.811373124,11.79674445,193.4848582,0.093737117,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,129.5356543325713,60502.725850063034,0.816037181054841,0.5155002073008019,150.125357102563,73419.62386128005,0.7744656395320115,0.4122677179810442,133.05675053290946,55301.38519477597,0.801216794700514,0.45999159678938617
278,700.0,0.108003056,1.306413255,4.112609498,10.99024126,75.97976203,0.819005462,20.0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,45.45386824322016,9809.616257725564,0.9792964735447207,0.9214455716407731,58.12879693188832,13374.333288794873,0.9720739866606602,0.8929369695606548,62.190902690499605,14414.419472575833,0.9623537545009873,0.8592457021613817
279,529.1692129,0.025229697,1.866069982,10.0,20.0,99.95097785,0.01,15.99052919,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,65.07338238647544,16462.12716045982,0.9633237735083547,0.868172928003337,67.42957227829552,16484.898319771637,0.9642982147298831,0.8680365493749219,67.66181040092998,17326.421188946515,0.9531555753281777,0.8308105121301481
280,392.1319827,0.039233001,1.396859688,10.0,20.0,228.3060033,0.451330394,14.99843888,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,40.68826612847413,8434.325101093045,0.9822075843228698,0.9324587660204905,56.04219094039722,12412.156873742464,0.9738468742451898,0.9006392991339041,60.41336381792608,13890.105414974201,0.9636118497614873,0.8643655376958645
281,700.0,0.143518626,1.287781548,4.109313058,14.03879844,179.1566548,0.214327582,13.43375329,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,47.876400484524545,10918.02826625971,0.9768257499310372,0.9125695188544749,60.603674372039755,14565.061674333914,0.9695667928066553,0.8834050559591922,66.64776451360699,16624.96841500995,0.9565065813006476,0.8376600764050214
282,442.3639637,0.054777851,0.752343943,9.641059973,17.337229,119.0189347,0.560069875,20.0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,32.99442679480854,6298.131450328784,0.9868249649208325,0.949565191663618,55.964480213707475,12600.538175581665,0.9734802745863949,0.8991312857909204,60.61254816374221,14003.969789467039,0.9633515796373538,0.8632536718929396
283,388.4411617,0.043735494,0.723348418,10.0,3.356760852,187.1159928,0.308179395,2.229245894,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,37.74933642600883,7350.472119037788,0.9845130826868894,0.9411381525728177,56.69105798662482,12742.901005939337,0.9731966561136288,0.8979916554474188,60.09621137926049,13648.353092711268,0.9639991031306029,0.8667262070544685
284,700.0,0.133993499,1.706374374,7.18575652,18.51581461,105.4127576,0.059510679,4.181264699,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,43.65458222306881,9257.594703047502,0.9803851904754439,0.9258661051795398,58.72011591217704,13463.649927821292,0.9720030048650987,0.8922219798982665,62.21057895476409,14532.864741269426,0.9618968614311807,0.8580891047237261
285,354.8887732,0.030228571,0.920507244,7.969048483,5.579264817,193.6738479,0.157986223,6.455732046,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,49.265796922058676,11483.270501384644,0.975413160579977,0.9080431154256188,58.82407095546875,13789.142782989866,0.9709080310207924,0.8896163732703908,65.51470553723141,16241.72769910105,0.9571709156507728,0.841402355306614
286,563.6074648,0.112835569,1.656019496,9.154958147,4.749440035,130.8324296,0.375135327,20.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,39.54651574175985,8330.55934798413,0.9825416119903314,0.9332897118194473,57.050639855749594,12832.67178481398,0.9733402076337142,0.897273030344867,61.02777346480033,14203.879310727985,0.9630832982705326,0.861301590204886
287,519.9719077,0.079615207,2.0,4.355737227,1.0,164.1967221,0.805832591,7.167924583,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,50.35448187231877,11667.397199665815,0.9750697681043681,0.9065686471947378,58.37989681458908,13741.239642537352,0.9710180912777147,0.8899998432552987,63.15659156754764,15028.632474911848,0.960566500492733,0.8532480190752445
288,447.8241917,0.077817966,2.0,6.557065785,1.0,173.3771715,0.505799963,1.0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,42.52243191752094,9029.947948688168,0.9809648739361588,0.9276890776778215,56.94269046296934,13236.630412945146,0.9721925413327948,0.8940392964483088,60.88706308037248,14191.53630277216,0.9630036900100957,0.8614221175297181
289,406.4024957,0.063179129,1.576759553,7.438911643,6.616847096,175.598821,0.01,14.37608692,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,58.76409470230112,15048.421198898988,0.9676900506986451,0.8794937443085602,65.12610907561647,16171.512131044636,0.965462538458893,0.8705452407869312,70.89090226673653,18642.670127467067,0.9510204047926764,0.8179575702912647
290,308.9442913,0.117319068,2.0,1.0,20.0,255.0,0.657047507,14.88502621,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,120.69707572597567,46086.25716866799,0.8668502456358265,0.6309458502772846,103.02664225224316,35659.942719430685,0.9121625218052196,0.7145381791827823,117.78801966458879,45265.19196574852,0.8361040660509992,0.5579932772325056
291,700.0,0.052975656,0.598762363,2.880703846,3.223231373,65.02368905,0.748916139,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,241.01520482780325,163885.9598840237,0.40560463321902085,-0.31238241706486436,244.67764691653056,165363.76004530687,0.40527440136508697,-0.32375535236048747,221.94421929803062,135674.49178545206,0.3843760909293614,-0.32483780302115295
292,320.359684,0.065480247,1.011551172,10.0,6.947701523,111.3848674,0.376599341,18.7999697,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,40.05429299020751,8398.76129067908,0.9822782854860995,0.9327435574663481,56.07757259507739,12712.719767087667,0.9732817183821477,0.8982332596323974,60.7043634139851,13951.393014073123,0.9634525259165363,0.863767074955565
293,100.0,0.05186281,1.849888088,9.208386355,1.0,47.51428391,0.057089333,12.5267658,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,70.36958294470294,17451.75643421338,0.96044051260129,0.8602480755070894,71.14087723932954,17537.512226932224,0.9615284031394159,0.8596102575852871,74.36936287618074,19396.837807068187,0.9461914474564969,0.8105932541357097
294,700.0,0.178163846,1.344165992,3.856791667,4.006306917,255.0,1.0,1.0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,45.728008356785224,10019.641479757276,0.9787941950180854,0.9197637106154015,58.7740441721566,13250.33355331754,0.97216307737352,0.8939296012804732,61.98596868077056,14377.52985236364,0.9625178967503809,0.8596059228834426
295,269.0,0.044202168,0.817924514,10.0,1.637889022,130.5393189,0.275623377,18.95505266,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,45.11929406125121,9681.959871240178,0.97941459559395,0.9224678312484175,56.258560071844556,12614.08476834912,0.9734552960872812,0.8990228438041317,61.130911583262154,14091.501724973776,0.9631106864276282,0.8623989377745003
296,168.0141893,0.170326327,0.909733557,9.221117487,16.12784903,218.1813076,0.01,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,62.235475192655166,15373.119722587664,0.9665490698557275,0.8768935909236242,76.5178820913555,19687.588163744884,0.9567639214272357,0.8423986597808018,76.07281126736264,19410.235374203636,0.9477672497307751,0.8104624292239966
297,520.170533,0.2,2.0,10.0,18.7261054,170.7708342,0.304511791,11.5367778,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,39.151986040531,7968.191591783625,0.9832975741896282,0.9361915166603583,61.85694683708842,14255.658222995326,0.9700981286347047,0.8858818651139674,66.55920731084508,16051.832152051009,0.9581520808391657,0.8432566522790701
298,496.031117,0.063988766,2.0,7.185949708,15.49205453,119.465323,0.304695701,8.161952561,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,42.778109566171615,9329.939405773172,0.9802848699670921,0.9252867760174069,56.20271080193516,12948.721656002097,0.9728409014422512,0.8963440381758215,61.18628481993711,14197.609908895342,0.9629206005240641,0.8613628098228179
299,700.0,0.019118714,1.576450351,6.805346806,1.0,227.5034269,0.583739828,18.42310817,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,50.77453432459902,11898.90729311527,0.9746767167146906,0.9047147374624391,60.08147717430521,14522.972429688494,0.9695884682712991,0.8837419850593827,67.15249641895547,16825.0843777453,0.9560487712604777,0.8357059788518939
300,698.160999,0.066024186,1.768990315,8.244837995,17.20368181,218.1740587,0.16658299,7.028214487,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,43.412166422962784,9166.543430014512,0.9806052430104103,0.926595234690478,57.137910223063976,13020.358675008198,0.9726878575325546,0.895770575844592,60.76443364816197,13871.199812112618,0.9636474671423996,0.8645501476179679
301,100.0,0.134009258,0.0,3.870805459,12.30118584,83.32310512,0.484143715,5.349771902,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,110.33951355216757,36517.315231937406,0.9050130355126926,0.7075729826842752,121.2143266579148,42363.94344623244,0.8786114672378855,0.6608719052549219,113.56090302978768,36457.80762917926,0.8900367780751134,0.6439958526707463
302,500.0987244,0.04765386,0.596462096,6.584057803,20.0,238.4805175,1.0,5.985008503,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,42.0584873009337,8915.970417250166,0.9810466981359774,0.9286017983788843,57.466427075256455,13243.589127422558,0.9717630585773324,0.8939835911623835,61.14447040357005,14109.147225032239,0.9628548555479227,0.8622266325369938
303,331.8662259,0.172779748,0.583732156,2.0,10.11651277,112.30853,1.0,15.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,88.27362832337067,28384.051067836153,0.9344616468340866,0.7727033507149705,88.46547431148473,26284.90537873434,0.939620843273733,0.7895863992699769,98.90584968273203,33275.261777461994,0.911852006178988,0.6750728591051667
304,632.0,0.091879381,0.677173663,5.420817098,3.043517004,79.0,0.244169075,9.0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,42.15466360255108,8725.780188979583,0.9815063016901956,0.930124822753007,57.19208651168565,12727.333139437287,0.9732151670236681,0.8981162779560099,60.047979907378796,13608.429878117822,0.9641384642413046,0.8671160502977744
305,404.808841,0.11305988,1.310566217,4.319627714,1.0,64.25938223,0.365933056,12.33710309,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,48.051541912414756,10507.45909917074,0.9776180264537688,0.9158573157850834,58.21864043029589,13110.340195306606,0.9723883696342953,0.8950502637334261,63.09655233668672,14583.662222050822,0.961538059248077,0.8575930761633697
306,268.5207525,0.050624771,0.839508027,7.0,18.89412242,255.0,1.0,1.0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,45.21743865169745,10167.000468738335,0.9782697560223603,0.9185836745325543,56.8845856605297,13169.711159465822,0.9719898093838992,0.8945749925400339,61.039379431906745,14160.155485394038,0.9625173492844994,0.8617285457507132
307,143.2397663,0.18464351,0.579267592,4.583730362,9.744847533,255.0,0.848703683,10.08843156,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,62.64339562773444,17069.53352133919,0.9633005191544641,0.8633088784618415,70.49856484510222,19090.653627149357,0.9592800687310845,0.8471771873590973,77.90432791646543,23101.768076820958,0.940248735595131,0.7744152547613856
308,624.0827644,0.140295006,0.611405074,4.197706598,5.293927473,119.1480477,0.888900733,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,88.0685108571916,29741.555956871085,0.9293740471608419,0.7618325869917706,109.52800132071533,36775.073654890904,0.9076590842356935,0.7056114316052371,104.29103972445968,35517.14674366374,0.8975556863056434,0.6531812425296228
309,281.6822412,0.134403284,0.504802969,3.116612083,8.955555736,49.26680418,0.960290638,20.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,59.56792488684948,14184.969988296256,0.9692232288090675,0.8864081754629454,65.42834658604687,15590.214710058446,0.9668749864682998,0.8751985915098042,72.44833723766182,18399.0805230405,0.9508341886246416,0.8203361803904837
310,700.0,0.01,0.363392371,10.0,1.0,218.100057,0.01,1.0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,46.43024375928682,10112.736164868216,0.9781301198325001,0.9190182176643992,56.10618379592423,12326.71084041861,0.9731603976717191,0.9013233041657166,61.120425031531376,14031.256861707188,0.9624193418730779,0.8629872183808476
311,700.0,0.01,0.586313987,9.287075097,6.111869445,210.1970215,0.51707959,1.624428789,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,47.335390728738105,10499.601408797627,0.9774453753924083,0.9159202393856878,57.869354102438834,13203.78749773735,0.971750948336757,0.894302207649539,63.16098543568474,14723.821913563615,0.9607944752146907,0.8562244411654987
312,652.4925782,0.016197843,0.579536993,6.79179596,4.468223883,128.2584825,0.106752362,4.407286539,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,48.295197282269605,11040.313297210865,0.9762665861628094,0.9115902725260884,56.436948005480495,12870.454457747775,0.9726232098254648,0.8969705758318052,61.85159801137047,14373.435516883794,0.9618482808227581,0.8596459033569316
313,234.2508489,0.134606987,0.602070364,4.727616297,1.0,151.3278245,0.434167038,19.44601598,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,45.90512284774354,10217.390732565911,0.9783250411103771,0.9181801543268858,57.78990675221328,13385.830713989162,0.9718928023913946,0.8928449313889592,62.28327514321625,14447.529505449,0.9621705060107606,0.8589223884519852
314,530.8724124,0.119009474,0.060936272,3.243157641,16.26000476,47.11573137,0.214812585,7.784358635,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,58.103696353766125,14386.952156174217,0.968725386895025,0.8847907224128411,63.75636903648799,15703.51218227665,0.9667216327173312,0.8742916326016572,70.53169322551169,17875.577577537446,0.9521453009848441,0.8254480955564688
315,351.9648039,0.124510641,0.304257605,10.0,18.07700608,11.5825706,0.13088363,3.232249085,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,166.78427307010878,80445.60584986987,0.7797024857260884,0.35579961381553626,170.31517212849604,81565.75610547041,0.774086402248742,0.34705702032680097,161.13700858428143,72944.00846582955,0.769938464913204,0.28771445061135437
316,427.2523179,0.084455181,2.0,4.098174477,8.501909404,193.5851699,0.441580773,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,83.01454816506,27773.89480228446,0.9407860093373522,0.7775894212187444,88.01930622711895,28218.31575013584,0.9393092983296668,0.7741092334946535,101.08596100286975,37780.257843356645,0.9075004481810516,0.6310823564541829
317,523.268503,0.053734356,0.978900729,2.55051886,19.64551787,255.0,0.01,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,90.3238602151589,29492.482078309662,0.9316532859911011,0.7638271457630375,89.44448456157271,27446.196619585302,0.9349632978350519,0.7802901332966787,97.23396172565273,33477.92906813357,0.9112683847293498,0.6730938482787088
318,565.6446115,0.2,0.659153857,2.624757388,8.699813186,103.9748031,0.558014525,8.338011573,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.22093844201197,76661.39154803767,0.7009065274529739,0.3861032244216216,152.91084803619256,82441.45367428858,0.6702664088028825,0.34004696356796504,135.3919090634959,60753.2870857764,0.7328495580433704,0.40675472353113407
319,288.0402973,0.099478195,2.0,7.770345191,20.0,176.806397,0.802136854,16.06121436,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,40.23988857675269,8433.874450762438,0.9822310431551499,0.93246237478338,57.777421099497914,13458.454757952379,0.9718623167220293,0.8922635678128041,61.6504911615255,14473.75193541748,0.9621515304932445,0.8586663309864134
320,610.7938256,0.054261659,0.336697869,7.890832192,12.77615111,93.06206263,0.334499612,11.75405276,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,55.14539557710817,13165.342741360557,0.9717233108560813,0.8945732487357603,61.52011746827226,15015.441647385547,0.9685592210684667,0.879799714016316,68.53896656531784,17110.755271748276,0.9549091598657805,0.8329164522826956
321,472.808841,0.031180499,1.022093754,6.44694201,1.0,121.1434118,0.200610018,1.0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,47.48020935290798,10590.812464971199,0.9773104698530591,0.9151898303473003,55.99385876482945,12497.49515304394,0.9734556140148275,0.8999561566850651,60.39614307637154,13928.569991335278,0.9628977715369011,0.8639899378010741
322,700.0,0.033115736,0.0,8.353487512,15.30038206,118.5532812,1.0,20.0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,43.3158268058306,9104.591512805802,0.9806167804828381,0.9270913394630022,56.31381402688371,12790.457433767087,0.9728209804382597,0.8976109609357622,60.77854149471037,13990.09590510874,0.9629979634874065,0.8633891479594479
323,245.641004,0.074485668,0.886835309,5.2688772,14.02040034,255.0,0.964674574,1.0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,54.937501742300256,13092.719192330944,0.9719435766001074,0.8951548108712767,62.63489411681143,15402.476666711847,0.9677511018894195,0.8767014554967724,69.4839414343414,17493.098484636186,0.9541416639568823,0.8291829373419248
324,622.8740327,0.023451471,0.544541907,10.0,6.013143964,159.4842042,0.201681545,8.18310517,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,40.07620071334037,8330.521752160648,0.9823335006028119,0.9332900128830511,55.612590580721516,12512.740374576697,0.9735999711727105,0.8998341169854576,59.8954540653774,13714.468848392706,0.9638449956323625,0.8660805982053077
325,545.0,0.194967781,1.783687263,4.613172604,20.0,255.0,0.200463954,15.93925405,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,54.749673257462234,15318.698130700508,0.9660476734505643,0.8773293936022181,71.5673511729035,20804.879621195836,0.9536226207520876,0.8334546169836247,72.2072187480511,20356.58604350813,0.9440267484231629,0.8012214796165229
326,411.6980429,0.066822148,1.455046241,7.746634735,4.274602173,161.2047752,0.241490922,3.731245281,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,38.40940052377331,7766.1754689798045,0.9835903829982453,0.9378092416181214,56.240980928818956,12832.7725272118,0.9729881232210694,0.8972722238907306,60.628302772042844,13798.141227617676,0.9638147410309645,0.865263551982343
327,100.0,0.170565119,1.021859115,7.121921116,12.09066084,218.100057,0.964486169,12.33710309,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,47.28190431848258,10044.913436638011,0.9786844080746535,0.9195613353058962,58.44323505484467,13062.80166177012,0.9727240078870362,0.8954308149992842,61.96213462020934,14220.34836258013,0.9625727915247614,0.8611407727793956
328,307.1892719,0.019488011,0.741053864,8.896869049,9.427220149,104.7770289,0.188648686,2.079049896,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,48.063324584104734,11091.977602903662,0.9760255717529082,0.9111765499202649,59.50683570356293,13948.07772817923,0.97022856265265,0.8883440812983535,65.25914280361067,16033.511361855051,0.9569958516421245,0.8434355516072592
329,599.4277038,0.01,0.830415238,9.260488491,5.636347735,252.7178304,0.159864554,1.126418176,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,46.530280692404666,10421.160684385868,0.9774541889490095,0.9165483848813281,56.37717097679724,12895.778006652507,0.9722229740679783,0.8967678579969288,61.26597265017796,14197.095144555553,0.9619671761009312,0.8613678364070196
330,494.233192,0.02667658,2.0,6.105584475,1.0,245.0390498,0.186650349,6.50624205,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,48.47072656702832,10922.322482952228,0.9765987478942794,0.9125351311956033,56.89707012644832,12872.26478171373,0.9725731142010796,0.8969560839864408,61.66478994959588,14296.241884151452,0.9621832959555713,0.8603996857477885
331,136.7033807,0.1336903,0.250015171,1.0,10.58509946,43.02317494,0.01,17.46807655,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94.53895212498163,29629.574403020444,0.9212691442874535,0.7627293241034376,89.1876726846484,26037.130146417563,0.9362943777910079,0.7915698676542942,92.24367415057132,28399.76761325037,0.9079063008382251,0.722681211214352
332,294.2699727,0.101220905,1.087372283,4.291013572,10.74233117,79.0,0.666888169,18.08843156,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,134.70583302162524,64802.707315825406,0.7824433454940587,0.48106638470022745,142.7260807953223,70171.13548107258,0.7603937712626327,0.43827222996844895,127.57735030349973,53664.061072262695,0.7931618267431118,0.475979781928375
333,525.9697502,0.094097958,0.720377591,5.0,12.33210273,123.0828476,0.316169097,8.151461341,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,42.66300318555809,9269.772577980615,0.9803512782041269,0.9257685859719718,57.35492295537459,13342.789371022101,0.971921893907562,0.8931894821424605,61.67899098296893,14326.749620167138,0.9622189287628446,0.8601017830143691
334,352.5073225,0.138918677,0.551528106,8.430474646,12.59457384,195.5507047,0.548086006,6.483946783,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,112.34788271760299,36858.19752717511,0.9125303920175651,0.7048432312713093,118.88356578512013,39129.11055350873,0.9063262351061865,0.686767103541182,116.78478675291355,39324.097661019114,0.8951050649625529,0.6160070292844824
335,411.6523334,0.111767429,0.540382687,4.565105813,13.99084985,85.15902805,0.70247612,3.770634367,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,58.84601808138995,15287.279210899687,0.9669415355341691,0.8775809931775505,67.24281736185866,17836.07495400376,0.9616844419140709,0.8572202296380028,73.25225138553357,19613.18332925562,0.9479710061377892,0.8084806777587036
336,502.2324281,0.038887058,0.758024101,10.0,9.791641428,245.1190505,1.0,5.983805055,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,35.87696119968325,6794.284376079638,0.985696394253145,0.9455920485317018,56.06419979459909,12575.546152266048,0.9734497233983082,0.8993313497264604,59.94902368410824,13844.190174487812,0.9635968733905848,0.8648138920293185
337,700.0,0.01,1.40869151,10.0,8.244639829,238.3223755,0.197784639,1.0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,42.174460607419476,8858.760355877006,0.9810649758572935,0.9290599308429371,55.770663078198645,12412.07500854707,0.9734610459561016,0.9006399544739286,60.00255439757588,13744.12862648023,0.963515001687484,0.8657909756335003
338,481.6521178,0.03239244,1.272239844,8.467318069,15.83829812,160.9529671,1.0,1.569954951,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,42.09529156133569,8953.001800943435,0.9810240972104848,0.928305254752615,55.717204143319805,12565.500316699701,0.9735757869528747,0.8994117677611994,60.49663700868138,13911.84549517502,0.9635247745414693,0.8641532495957822
339,180.8053287,0.147358608,0.639929869,3.055032235,5.619546815,51.85043492,1.0,15.66914248,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,116.02182325245816,42989.65260020319,0.8719053323701426,0.6557431507362856,115.81893802637006,39718.27304100236,0.8868539238378319,0.6820507920832422,111.23766134959209,35832.16051097102,0.8781850697601199,0.6501051879086794
340,248.4935791,0.093791979,1.390171926,3.996890935,1.0,194.9760976,0.428207479,12.33710309,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,52.557008310345594,12522.830938198327,0.9730679519503296,0.8997184191568475,58.966668277963905,13851.413754396108,0.9705918022026827,0.8891178871953698,64.77827364933357,15565.107388411014,0.9586224340841043,0.8480094348990816
341,414.0,0.072860261,0.019778922,3.061170836,17.32759447,230.5585121,1.0,12.58727543,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,69.06205419635567,19735.42216899613,0.954991016843356,0.8419607081273377,73.4394583092806,19766.29675118837,0.9549088052816711,0.8417685887551036,74.25231871576152,20688.145060873336,0.941721459763291,0.7979838635078693
342,700.0,0.01,0.755817828,8.757336649,3.043517004,230.7166578,0.01,5.04992709,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,55.65672605727982,12929.121117071994,0.9718436911943029,0.8964648879369841,60.90329342670618,13893.8311242501,0.9700077889686956,0.8887783314162686,65.33960252218505,15425.322273462003,0.9586315265324643,0.8493744122219888
343,471.0,0.089111721,0.0,4.030208015,17.57925126,172.8033899,0.753084487,3.992557218,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,57.35800951541387,14460.507549367645,0.9685069254658728,0.884201698162224,62.878541123692585,15448.166483898582,0.967037296941255,0.8763357034115952,67.01278636346971,16698.05644775807,0.95493038298584,0.8369463844835784
344,700.0,0.01,0.658501874,10.0,9.208911621,242.2675133,0.39087666,11.90036201,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,42.79703581641342,9234.060156910204,0.9801300035540963,0.9260545674771403,56.2544642785268,12639.85548079519,0.9729114936727716,0.8988165463752071,59.94594647452315,13825.434065397276,0.9629017178535589,0.8649970421707616
345,607.1781659,0.109589599,0.069321942,6.400317247,5.862398275,156.985624,0.538583505,20.0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,44.95344403557132,9681.733268888462,0.979450884022164,0.9224696458574436,58.57047389188801,13748.747984057078,0.9710719928274292,0.8899397381435659,61.55489985524683,14228.623110208278,0.9627267612310302,0.8610599713087288
346,384.1034881,0.016509264,0.597512037,1.828776261,9.49858993,128.7439953,0.248134804,9.813071816,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.66589055577896,76984.90173026484,0.6960733264106218,0.3835125871565572,153.1322968378862,83091.04416028332,0.6642545591620176,0.33484691923876986,135.10394734161704,60643.4683718578,0.7292028730007141,0.4078270841625533
347,700.0,0.166609362,1.059001412,2.763203351,6.53491088,52.19625302,0.439535651,8.399638199,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,58.00428479812735,13830.507300468213,0.9700546449441408,0.8892466773049597,62.798554187374535,15011.195338731524,0.968548564754693,0.8798337061909436,71.32736675932985,17869.842091333347,0.9523893622592855,0.8255041015811968
